NCBI_GeneID_pig,NCBI_GeneID_human,Ensembl_GeneID_pig,Ensembl_GeneID_human,geneName_pig,geneName_human,group,BvsA_log2FoldChange,CvsA_log2FoldChange,CvsB_log2FoldChange,BvsA_pvalue,CvsA_pvalue,CvsB_pvalue,BvsA_padj,CvsA_padj,CvsB_padj,Avg_norm_A,Avg_norm_B,Avg_norm_C,A1,A2,A3,A4,B1,B2,B3,B4,C1,C2,C3,C4,cell type
100511130,962,ENSSSCG00000006379,ENSG00000117091,CD48,CD48,H,-0.66593006,0.18743121,0.85336127,0.235473197,0.738374987,0.128425362,1,0.940162919,0.286746136,2608.616401,1213.438022,3161.583534,3364.838213,2096.471324,2386.682726,2586.473341,1622.512384,1045.251959,1401.484517,784.5032269,3456.318696,2508.663384,3620.238915,3061.113141,
100152851,8832,ENSSSCG00000006381,ENSG00000066294,CD84,CD84,H,0.600505466,1.538749904,0.938244439,0.056968454,1.03E-06,0.002870309,1,1.13E-05,0.01233789,880.4799353,995.2805205,2073.610926,424.9819314,1589.75962,462.8489954,1044.329194,652.7033777,1945.497866,443.027701,939.893137,1873.723723,1834.314308,2514.776673,2071.629001,
100038008,913,ENSSSCG00000006450,ENSG00000158488,CD1E,CD1E,H,-2.571701997,-4.029115762,-1.457413766,0.0062167,4.96E-05,0.154131891,0.442313884,0.00035737,0.33060992,62.10170029,7.770108357,3.071167512,28.65046728,23.20816964,42.33374958,154.2144147,4.794253562,3.625151304,0,22.66102856,2.863561471,7.422081016,1.999027562,0,
100038007,912,ENSSSCG00000006452,ENSG00000158473,,CD1D,H,-0.79870317,-3.241230681,-2.44252751,0.181122349,1.21E-07,7.03E-05,1,1.59E-06,0.000483874,256.9263834,102.4167041,24.95172941,164.7401869,261.7365798,134.5272487,466.7015181,94.5152845,148.6312035,58.61066862,107.9096598,3.818081962,41.35159423,4.997568905,49.63967255,
100154019,922,ENSSSCG00000006455,ENSG00000073754,CD5L,CD5L,H,5.601923707,5.09632122,-0.505602487,2.10E-08,3.48E-07,0.578562138,5.37E-05,4.21E-06,0.830902493,3.351956366,87.18870217,110.930568,1.591692627,1.289342758,3.762999963,6.763790117,184.2363154,49.54373448,36.20070709,78.77405167,39.13534011,62.55754,9.99513781,332.0342542,
100153761,9398,ENSSSCG00000006734,ENSG00000134256,CD101,CD101,H,0.638255777,0.873856393,0.235600617,0.480186738,0.331338263,0.791857492,1,0.58828978,0.97535176,16.29543554,17.3231046,21.77926001,3.979231567,6.446713788,4.703749953,50.05204687,7.533827025,20.54252405,3.447686389,37.76838094,6.681643433,2.120594576,31.98444099,46.33036105,
396662,914,ENSSSCG00000006736,ENSG00000116824,CD2,CD2,H,-0.864699352,-1.837436875,-0.972737524,0.102222509,0.000536379,0.067419535,1,0.002895399,0.172239197,515.0680791,204.6320016,143.2040011,362.9059189,566.0214706,468.4934954,662.8514315,132.1844196,182.465949,312.8775398,191.0000979,33.40821716,170.7078634,71.96499223,296.7349315,
396702,965,ENSSSCG00000006738,ENSG00000116815,CD58,CD58,H,-0.233837775,-0.336944821,-0.103107045,0.288928944,0.126340188,0.640771595,1,0.286534233,0.873938415,883.4621754,563.5474995,580.3652263,510.9333332,1221.007591,447.7969956,1354.110782,347.9258299,952.2064091,324.9444422,629.1133167,599.438868,570.439941,532.7408453,618.8412511,
100152398,963,ENSSSCG00000006800,ENSG00000143119,CD53,CD53,H,-0.604835577,-0.721652881,-0.116817304,0.119620948,0.063314679,0.763742828,1,0.165714789,0.953387407,14168.01522,7446.956087,8414.740026,15449.76448,14062.86146,8527.898666,18631.53626,6358.550009,11937.62324,6225.659698,5265.991399,7763.115148,8689.136276,8637.798096,8568.910586,
100155660,22918,ENSSSCG00000007116,ENSG00000125810,CD93,CD93,H,0.863517381,-1.365006061,-2.228523442,0.325167405,0.122079752,0.011505171,1,0.279413946,0.039964816,151.8891024,209.4604721,48.3495866,29.4463136,152.1424454,105.363999,320.6036516,25.34105454,103.921004,108.6021213,599.9777086,9.545204904,85.88408033,1.999027562,95.9700336,
100621208,10421,ENSSSCG00000007791,ENSG00000169217,CD2BP2,CD2BP2,H,-0.25945035,0.453267838,0.712718188,0.280142529,0.05606462,0.002863792,1,0.150349447,0.01232038,268.3126662,166.2174653,311.8740165,179.8612668,357.1479438,122.2974988,413.9439552,105.4735784,229.5929159,117.2213372,212.5820298,262.4931349,321.2700783,343.8327407,319.900112,
397669,930,ENSSSCG00000007807,ENSG00000177455,CD19,CD19,H,-0.114719204,-0.418451316,-0.303732112,0.88423037,0.596556172,0.702478154,1,0.857239741,0.921045047,17.45913856,12.87994153,13.41324582,9.550155761,14.18277033,24.45949976,21.64412838,2.054680098,10.87545391,26.71956952,11.87006258,2.863561471,15.90445932,3.998055124,30.88690737,
396636,926,ENSSSCG00000008213,ENSG00000172116,CD8B,CD8B,H,-0.489860104,1.226824627,1.716684731,0.707479528,0.331195919,0.181504595,1,0.58813897,0.374316691,8.34123678,3.904430662,14.40380623,0,11.60408482,2.822249972,18.93861233,0,4.833535072,4.309607987,6.474579589,0,15.90445932,1.999027562,39.71173804,
396627,925,ENSSSCG00000008217,ENSG00000153563,CD8A,CD8A,H,0.890109846,1.357082328,0.466972482,0.272501698,0.093029635,0.56054131,1,0.225405209,0.812826551,28.57438895,36.5058438,62.37634722,7.162616821,55.44173858,17.87424982,33.81895059,9.588507123,49.54373448,53.43913903,33.45199454,3.818081962,91.18556677,9.99513781,144.5066023,
